event_row_id,parent_event_id,hierarchy_level,asset_id,asset_name,parent_asset_id,plant_id,hub_id,block_id,event_type,root_cause,severity,start_time,end_time,forecast_start_time,actual_start_time,capacity_mw,max_loss_mw,possible_power_before_mw,actual_power_during_mw,event_probability_pct,detection_status,visual_status,tooltip,operator_summary,recommended_action,drilldown_key
EVH_00044_PAV_HUB_2,EVH_00044,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2023-08-18T15:00:00,2023-08-18T16:25:00,2023-08-18T14:55:00,2023-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00044_SOL_PAVAGADA,EVH_00044,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2023-08-18T15:00:00,2023-08-18T16:25:00,2023-08-18T14:55:00,2023-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00044_GRID_PAVAGADA_220KV,EVH_00044,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2023-08-18T15:00:00,2023-08-18T16:25:00,2023-08-18T14:55:00,2023-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00045_PAV_S4_B05,EVH_00045,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2023-10-22T10:30:00,2023-10-22T14:30:00,2023-10-22T10:25:00,2023-10-22T10:30:00,50,8.32,39.0,30.68,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 8.3 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00045_PAV_HUB_4,EVH_00045,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2023-10-22T10:30:00,2023-10-22T14:30:00,2023-10-22T10:25:00,2023-10-22T10:30:00,250,9.14,195.0,185.86,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 9.1 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00045_SOL_PAVAGADA,EVH_00045,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2023-10-22T10:30:00,2023-10-22T14:30:00,2023-10-22T10:25:00,2023-10-22T10:30:00,2050,11.45,1517.0,1505.55,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 11.4 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00045_GRID_PAVAGADA_220KV,EVH_00045,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2023-10-22T10:30:00,2023-10-22T14:30:00,2023-10-22T10:25:00,2023-10-22T10:30:00,2050,11.22,1517.0,1505.78,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 11.2 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00046_PAV_S3_B02,EVH_00046,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,50,11.93,39.0,27.07,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 11.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00046_PAV_S3_B03,EVH_00046,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,50,10.26,39.0,28.74,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 10.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00046_PAV_S3_B04,EVH_00046,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,50,12.02,39.0,26.98,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 12.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00046_PAV_HUB_3,EVH_00046,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,250,37.39,195.0,157.61,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 37.4 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00046_SOL_PAVAGADA,EVH_00046,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,2050,43.12,1517.0,1473.88,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 43.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00046_GRID_PAVAGADA_220KV,EVH_00046,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2024-01-05T15:20:00,2024-01-05T17:10:00,2024-01-05T15:00:00,2024-01-05T15:35:00,2050,42.26,1517.0,1474.74,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 42.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00047_PAV_S6_B01,EVH_00047,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,50,11.75,39.0,27.25,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 11.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00047_PAV_S6_B02,EVH_00047,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,50,12.81,39.0,26.19,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 12.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00047_PAV_S6_B03,EVH_00047,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,50,12.25,39.0,26.75,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 12.2 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00047_PAV_HUB_6,EVH_00047,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,250,41.2,195.0,153.8,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 41.2 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00047_SOL_PAVAGADA,EVH_00047,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,2050,47.71,1517.0,1469.29,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 47.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00047_GRID_PAVAGADA_220KV,EVH_00047,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2024-03-09T14:55:00,2024-03-09T16:35:00,2024-03-09T14:35:00,2024-03-09T15:05:00,2050,46.76,1517.0,1470.24,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 46.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00048_PAV_S6_B01,EVH_00048,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,50,17.61,39.0,21.39,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 17.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00048_PAV_S6_B02,EVH_00048,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,50,19.24,39.0,19.76,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 19.2 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00048_PAV_S6_B03,EVH_00048,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,50,18.64,39.0,20.36,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 18.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00048_PAV_S6_B04,EVH_00048,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,50,18.7,39.0,20.3,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 18.7 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00048_PAV_HUB_6,EVH_00048,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,250,78.5,195.0,116.5,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 78.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00048_SOL_PAVAGADA,EVH_00048,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,2050,93.64,1517.0,1423.36,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 93.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00048_GRID_PAVAGADA_220KV,EVH_00048,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2024-05-14T12:45:00,2024-05-14T16:45:00,2024-05-14T12:30:00,2024-05-14T12:45:00,2050,91.77,1517.0,1425.23,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 91.8 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00049_PAV_S2_B01,EVH_00049,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2024-08-18T15:00:00,2024-08-18T16:25:00,2024-08-18T14:55:00,2024-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
EVH_00049_PAV_HUB_2,EVH_00049,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2024-08-18T15:00:00,2024-08-18T16:25:00,2024-08-18T14:55:00,2024-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00049_SOL_PAVAGADA,EVH_00049,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2024-08-18T15:00:00,2024-08-18T16:25:00,2024-08-18T14:55:00,2024-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00049_GRID_PAVAGADA_220KV,EVH_00049,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2024-08-18T15:00:00,2024-08-18T16:25:00,2024-08-18T14:55:00,2024-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00050_PAV_S4_B05,EVH_00050,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2024-10-22T10:30:00,2024-10-22T14:30:00,2024-10-22T10:25:00,2024-10-22T10:30:00,50,7.69,39.0,31.31,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 7.7 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00050_PAV_HUB_4,EVH_00050,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2024-10-22T10:30:00,2024-10-22T14:30:00,2024-10-22T10:25:00,2024-10-22T10:30:00,250,8.15,195.0,186.85,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 8.2 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00050_SOL_PAVAGADA,EVH_00050,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2024-10-22T10:30:00,2024-10-22T14:30:00,2024-10-22T10:25:00,2024-10-22T10:30:00,2050,9.99,1517.0,1507.01,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 10.0 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00050_GRID_PAVAGADA_220KV,EVH_00050,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2024-10-22T10:30:00,2024-10-22T14:30:00,2024-10-22T10:25:00,2024-10-22T10:30:00,2050,9.79,1517.0,1507.21,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 9.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00051_PAV_S3_B02,EVH_00051,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,50,11.32,39.0,27.68,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 11.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00051_PAV_S3_B03,EVH_00051,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,50,11.25,39.0,27.75,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 11.2 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00051_PAV_S3_B04,EVH_00051,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,50,11.93,39.0,27.07,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 11.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00051_PAV_HUB_3,EVH_00051,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,250,39.31,195.0,155.69,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 39.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00051_SOL_PAVAGADA,EVH_00051,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,2050,52.08,1517.0,1464.92,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 52.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00051_GRID_PAVAGADA_220KV,EVH_00051,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-05T15:20:00,2025-01-05T17:10:00,2025-01-05T15:00:00,2025-01-05T15:35:00,2050,51.04,1517.0,1465.96,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 51.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00052_PAV_S6_B01,EVH_00052,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,50,10.8,39.0,28.2,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 10.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00052_PAV_S6_B02,EVH_00052,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,50,11.56,39.0,27.44,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 11.6 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00052_PAV_S6_B03,EVH_00052,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,50,11.08,39.0,27.92,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 11.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00052_PAV_HUB_6,EVH_00052,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,250,36.56,195.0,158.44,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 36.6 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00052_SOL_PAVAGADA,EVH_00052,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,2050,49.13,1517.0,1467.87,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 49.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00052_GRID_PAVAGADA_220KV,EVH_00052,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-03-09T14:55:00,2025-03-09T16:35:00,2025-03-09T14:35:00,2025-03-09T15:05:00,2050,48.15,1517.0,1468.85,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 48.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00053_PAV_S6_B01,EVH_00053,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,50,17.62,39.0,21.38,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 17.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
